NodeID			Y			X
1		26.285240 			73.038749
2		26.286389			73.036815
3		26.273998			73.035939
4		26.282092 			73.030199
5		26.271490 			73.036915
6		26.272414 			73.033825
7		26.270490 			73.031272
8		26.268585 			73.033010
9		26.266661 			73.038439
10		26.265718 			73.028676
11		26.266391 			73.025693
12		26.271894 			73.023204
13		26.273949 			73.022073
14		26.274513 			73.019277
15		26.270392			73.018834

